Date,Symbol,Open,High,Low,Close,Adj Close,Volume
1996/12/10,SPY,75.5625,75.671799,74.968697,75.046799,51.267918,1331600
1996/12/11,SPY,73.625,74.625,73.3125,74.359299,50.798271,1847900
1996/12/12,SPY,74.781197,74.875,72.9375,73.125,49.955051,2540200
1996/12/13,SPY,73.0625,73.578102,72.406197,73.3125,50.083122,1678300
1996/12/16,SPY,73.5,73.6875,72.0625,72.375,49.442665,1831100
1996/12/17,SPY,72.156197,73.281197,71.875,72.953102,49.837612,2023200
1996/12/18,SPY,73.375,73.765602,73.265602,73.531197,50.232548,1666800
1996/12/19,SPY,74.1875,75.125,73.890602,75.046799,51.267918,2269300
1996/12/20,SPY,75.125,75.718697,74.75,74.843697,51.380428,1543200
1996/12/23,SPY,75.093697,75.203102,74.328102,74.656197,51.251701,1263700
1996/12/24,SPY,74.843697,75.203102,74.796799,75.203102,51.627159,633000
1996/12/26,SPY,75.4375,75.828102,75.375,75.781197,52.02401,1384300
1996/12/27,SPY,75.781197,76.031197,75.5,75.875,52.088417,410400
1996/12/30,SPY,76.125,76.125,75.156197,75.218697,51.637897,694100
1996/12/31,SPY,75.281197,75.375,73.843697,73.843697,50.693924,1378100
1997/1/2,SPY,74.375,74.375,72.75,74.031197,50.822655,2031900
1997/1/3,SPY,74.375,75.125,74.078102,75.093697,51.552032,2123200
1997/1/6,SPY,75.093697,75.4375,74.3125,74.4375,51.101566,1374100
1997/1/7,SPY,74.4375,75.468697,74.125,75.343697,51.723686,939000
1997/1/8,SPY,75.75,75.781197,74.6875,74.6875,51.273197,1802200
1997/1/9,SPY,75.0625,75.875,74.9375,75.3125,51.702263,1415700
1997/1/10,SPY,74.25,76.25,74.25,76.125,52.260029,2369500
1997/1/13,SPY,76.5,76.5,75.640602,76.015602,52.184948,1364600
1997/1/14,SPY,76.6875,77.390602,76.5,76.968697,52.839256,2111200
1997/1/15,SPY,76.718697,77.203102,76.375,76.781197,52.710514,1583900
1997/1/16,SPY,77.031197,77.296799,76.5,77.093697,52.925068,1308400
1997/1/17,SPY,77.203102,77.75,77.109299,77.5625,53.246891,1604000
1997/1/20,SPY,77.75,78.093697,77.468697,77.656197,53.311241,1889900
1997/1/21,SPY,77.375,78.546799,77.109299,78.281197,53.740299,2785800
1997/1/22,SPY,78.3125,78.843697,77.875,78.843697,54.126438,1201600
1997/1/23,SPY,79.0625,79.6875,76.906197,77.75,53.375622,2601100
1997/1/24,SPY,77.875,77.906197,76.75,76.75,52.68911,2176000
1997/1/27,SPY,76.875,77.234299,76.375,76.531197,52.538902,2108500
1997/1/28,SPY,77.625,77.843697,76,76.75,52.68911,4376000
1997/1/29,SPY,76.875,77.5,76.593697,77.5,53.203983,1122700
1997/1/30,SPY,77.875,78.531197,77.406197,78.5,53.890469,2126300
1997/1/31,SPY,78.9375,79.406197,78.375,78.406197,53.826077,3208100
1997/2/3,SPY,78.718697,78.890602,78.359299,78.640602,53.987011,755000
1997/2/4,SPY,78.75,79.203102,78.4375,79.125,54.319534,654100
1997/2/5,SPY,79.234299,79.468697,77.125,77.640602,53.300522,2255400
1997/2/6,SPY,77.781197,78.203102,77.406197,78.156197,53.654476,2483100
1997/2/7,SPY,78.8125,79.25,77.781197,79.218697,54.383884,2321000
1997/2/10,SPY,79.25,79.531197,78.421799,78.468697,53.868992,1670000
1997/2/11,SPY,78.781197,79.375,78.125,79.375,54.491165,1664300
1997/2/12,SPY,79.375,80.640602,79.265602,80.5,55.2635,2675400
1997/2/13,SPY,80.8125,81.5625,80.6875,81.375,55.864178,1104800
1997/2/14,SPY,81.1875,81.468697,80.906197,81.1875,55.73547,1112900
1997/2/18,SPY,81.343697,81.9375,80.75,81.875,56.207428,833100
1997/2/19,SPY,81.656197,82,81.156197,81.328102,55.832001,648100
1997/2/20,SPY,81.031197,81.359299,80.156197,80.343697,55.156197,1193900
1997/2/21,SPY,80.406197,80.765602,80.140602,80.375,55.177685,1844400
1997/2/24,SPY,79.968697,81.375,79.968697,81.328102,55.832001,787300
1997/2/25,SPY,81.406197,81.531197,80.875,81.390602,55.874889,1653900
1997/2/26,SPY,81.3125,81.4375,79.625,80.593697,55.327827,1597800
1997/2/27,SPY,80.8125,80.8125,79.375,79.390602,54.501877,1813100
1997/2/28,SPY,79.25,79.875,79.0625,79.156197,54.340939,2961200
1997/3/3,SPY,78.75,79.75,78.6875,79.6875,54.7057,1210400
1997/3/4,SPY,79.906197,80.125,79.093697,79.25,54.405361,1478700
1997/3/5,SPY,79.718697,80.593697,79.453102,80.593697,55.327827,1254800
1997/3/6,SPY,80.625,80.906197,79.875,80.125,55.006054,1528500
1997/3/7,SPY,80.4375,81.156197,80.25,80.843697,55.499435,1859300
1997/3/10,SPY,80.9375,81.6875,80.546799,81.6875,56.078705,1074900
1997/3/11,SPY,81.75,81.796799,81.25,81.25,55.778374,624600
1997/3/12,SPY,81.3125,81.343697,80.296799,80.531197,55.284916,1055600
1997/3/13,SPY,80.25,80.468697,79.0625,79.281197,54.426773,2514100
1997/3/14,SPY,79.640602,80.031197,79.25,79.6875,54.7057,1642700
1997/3/17,SPY,79.25,80.031197,78.4375,79.906197,54.855831,3013500
1997/3/18,SPY,80,80.109299,78.718697,79.046799,54.265854,1352500
1997/3/19,SPY,78.843697,79.5,78.0625,78.781197,54.083515,1510000
1997/3/20,SPY,78.75,79,77.875,78.375,53.804649,1808200
1997/3/21,SPY,78.6875,78.75,78.343697,78.4375,54.053772,2810600
1997/3/24,SPY,78.5,79.578102,78.093697,79.531197,54.807499,2145600
1997/3/25,SPY,79.343697,79.968697,78.531197,78.75,54.269157,2125800
1997/3/26,SPY,79.0625,79.656197,78.6875,79.093697,54.505985,1335300
1997/3/27,SPY,79.375,79.375,76.156197,77,53.063171,2898500
1997/3/31,SPY,76.906197,77.125,75.25,75.375,51.943314,4270700
1997/4/1,SPY,75.25,76.1875,75.046799,75.859299,52.277058,3210900
1997/4/2,SPY,75.625,75.9375,74.4375,74.5,51.340321,2672700
1997/4/3,SPY,74.4375,75.125,74.1875,74.906197,51.620255,2284200
1997/4/4,SPY,74.5,75.859299,74.156197,75.843697,52.266315,3706700
1997/4/7,SPY,76.1875,76.625,76.140602,76.140602,52.470947,2596200
1997/4/8,SPY,76.125,76.781197,75.843697,76.6875,52.847797,1822700
1997/4/9,SPY,77,77.046799,75.843697,76.0625,52.41711,2453200
1997/4/10,SPY,76.093697,76.546799,75.6875,75.781197,52.223255,1996500
1997/4/11,SPY,75.0625,75.3125,73.375,73.375,50.565048,4221600
1997/4/14,SPY,73.734299,74.453102,73.3125,74.359299,51.243389,3988500
1997/4/15,SPY,75.25,75.640602,74.5,75.625,52.115616,2760400
1997/4/16,SPY,75.375,76.609299,75.25,76.5,52.718597,2273300
1997/4/17,SPY,76.5,77,76,76.1875,52.503242,1386000
1997/4/18,SPY,76.8125,76.984299,76.25,76.5625,52.761673,1702100
1997/4/21,SPY,76.75,76.906197,75.468697,76.0625,52.41711,2809400
1997/4/22,SPY,76.109299,77.734299,76,77.734299,53.569191,3215000
1997/4/23,SPY,77.656197,78.031197,77.1875,77.8125,53.623058,2047700
1997/4/24,SPY,78.046799,78.281197,76.875,77.421799,53.353836,2689900
1997/4/25,SPY,77.0625,77.203102,76.421799,76.531197,52.740082,1606200
1997/4/28,SPY,76.5,77.8125,76.375,77.281197,53.256931,1666500
1997/4/29,SPY,78.593697,79.781197,78.296799,79.718697,54.93671,3197400
1997/4/30,SPY,79.25,80.6875,79.218697,80.093697,55.195126,3372200
1997/5/1,SPY,80.218697,80.531197,79.3125,80,55.130596,2149500
1997/5/2,SPY,80.281197,81.671799,80.0625,81.4375,56.121181,1448300
1997/5/5,SPY,81.656197,83.5625,81.296799,83.375,57.456367,3636200
1997/5/6,SPY,82.968697,83.468697,82.5,83.3125,57.413326,1721100
1997/5/7,SPY,83,83,81.406197,81.5,56.164242,2327200
1997/5/8,SPY,81.3125,83.218697,81.1875,82.0625,56.551926,2923700
1997/5/9,SPY,82.968697,83.125,81.656197,82.625,56.939529,2558200
1997/5/12,SPY,82.9375,84.25,82.875,84,57.887089,2357900
1997/5/13,SPY,83.9375,84.093697,83.015602,83.656197,57.650188,1195100
1997/5/14,SPY,84.234299,84.5,83.4375,83.8125,57.757896,2772000
1997/5/15,SPY,83.8125,84.593697,83.515602,84.375,58.145554,884100
1997/5/16,SPY,84.125,84.3125,83,83.218697,57.348667,1934200
1997/5/19,SPY,83.3125,83.906197,83.0625,83.468697,57.52095,1375800
1997/5/20,SPY,83.281197,84.6875,82.75,84.468697,58.210079,1756400
1997/5/21,SPY,84.6875,84.984299,83.656197,84.281197,58.080891,1208000
1997/5/22,SPY,84.375,84.468697,83.5625,84,57.887089,907600
1997/5/23,SPY,84.375,85.218697,84.156197,84.781197,58.425453,644400
1997/5/27,SPY,84.375,85.531197,84.265602,85.125,58.66238,1531000
1997/5/28,SPY,85.125,85.453102,84.515602,85.109299,58.651558,716700
1997/5/29,SPY,85.093697,85.25,84.5,84.609299,58.306965,1282700
1997/5/30,SPY,83.218697,85.5625,83.125,85.156197,58.683865,2143300
1997/6/2,SPY,85.343697,85.5,84.718697,84.781197,58.425453,1479100
1997/6/3,SPY,84.406197,85.4375,84.343697,84.5,58.231674,1562100
1997/6/4,SPY,84.531197,84.75,84.078102,84.406197,58.167034,1063100
1997/6/5,SPY,84.593697,85.3125,84.421799,84.718697,58.382385,1180800
1997/6/6,SPY,84.593697,86.4375,84.593697,86.375,59.523785,1511100
1997/6/9,SPY,86.4375,86.875,86.343697,86.8125,59.825272,1823400
1997/6/10,SPY,86.843697,87.406197,86.5,87.078102,60.008308,1217500
1997/6/11,SPY,87,87.406197,86.828102,87.281197,60.148258,1673800
1997/6/12,SPY,87.875,89,87.5625,88.968697,61.311184,4273300
1997/6/13,SPY,89.0625,90,88.906197,89.718697,61.828033,2132900
1997/6/16,SPY,89.75,90,89.468697,89.75,61.849579,800400
1997/6/17,SPY,89.4375,90.234299,88.9375,89.625,61.763477,2048100
1997/6/18,SPY,89.125,89.625,88.968697,89.3125,61.548096,1971900
1997/6/19,SPY,89.609299,90.5,89.375,90.234299,62.183361,2029900
1997/6/20,SPY,89.9375,90.343697,89.5,89.578102,61.971516,1396900
1997/6/23,SPY,89.406197,89.906197,87.343697,87.406197,60.468956,3991500
1997/6/24,SPY,88.25,89.875,88,89.625,62.003986,4895100
1997/6/25,SPY,89.484299,90.25,87.9375,89,61.571579,4708900
1997/6/26,SPY,88.843697,89.625,87.6875,88.5625,61.268906,2569900
1997/6/27,SPY,88.968697,89.718697,88.6875,88.906197,61.506664,2617900
1997/6/30,SPY,88.906197,89.468697,87.875,88.3125,61.095974,2384900
1997/7/1,SPY,88.5,89.5625,88.390602,89.343697,61.809345,1749000
1997/7/2,SPY,89.5625,90.8125,89.218697,90.8125,62.8255,1961800
1997/7/3,SPY,91.875,92.156197,91.468697,92.0625,63.69025,2539100
1997/7/7,SPY,92.375,92.5,90.906197,91.125,63.041698,1158600
1997/7/8,SPY,91.25,92.1875,91.1875,92.078102,63.701065,3396500
1997/7/9,SPY,92.3125,92.375,90.031197,91.0625,62.998463,5390300
1997/7/10,SPY,91.125,91.843697,90.484299,91.468697,63.279495,2072200
1997/7/11,SPY,91.593697,92.1875,91.375,91.781197,63.495647,2258900
1997/7/14,SPY,91.890602,92.3125,91.218697,92.0625,63.69025,3186400
1997/7/15,SPY,92.3125,92.765602,91.468697,92.531197,64.014503,2983100
1997/7/16,SPY,93.125,94.093697,92.890602,93.75,64.857697,2621300
1997/7/17,SPY,93.625,93.8125,92.781197,93.281197,64.533379,1794800
1997/7/18,SPY,93.015602,93.218697,91.0625,91.296799,63.160515,3961900
1997/7/21,SPY,91.281197,91.593697,90.6875,91.3125,63.171391,3810300
1997/7/22,SPY,91.6875,93.796799,91.625,93.734299,64.846832,4243400
1997/7/23,SPY,93.9375,94.484299,93.531197,93.656197,64.792793,3204300
1997/7/24,SPY,93.9375,94.265602,92.6875,94.093697,65.095497,4152700
1997/7/25,SPY,94.5625,94.8125,93.625,94.031197,65.052246,2364800
1997/7/28,SPY,94.25,94.5625,93.5,93.968697,65.008995,2794700
1997/7/29,SPY,93.625,94.468697,93.421799,94.281197,65.225182,2737100
1997/7/30,SPY,94.5,95.625,94.406197,95.406197,66.003479,4839800
1997/7/31,SPY,95.406197,96.031197,95.031197,95.3125,65.938675,2138700
1997/8/1,SPY,95.5,95.718697,93.8125,94.9375,65.679245,7077700
1997/8/4,SPY,94.781197,95.546799,94.406197,95.1875,65.852188,2339500
1997/8/5,SPY,95.093697,95.6875,94.906197,95.25,65.895409,1466700
1997/8/6,SPY,95.4375,96.531197,95.0625,96.031197,66.43586,2478200
1997/8/7,SPY,96.5,96.625,95.125,95.3125,65.938675,3641900
1997/8/8,SPY,94.3125,94.75,92.406197,93.375,64.598244,7113100
1997/8/11,SPY,93.75,94.281197,92.625,94.0625,65.073906,6355900
1997/8/12,SPY,94.218697,94.546799,92.468697,92.5625,64.036186,6132500
1997/8/13,SPY,93.6875,93.843697,91.468697,92.281197,63.84156,6982300
1997/8/14,SPY,93.093697,93.3125,91.718697,92.625,64.079422,3462700
1997/8/15,SPY,92.125,92.125,89.625,89.781197,62.112026,4907100
1997/8/18,SPY,90.375,91.781197,89.343697,91.781197,63.495647,5638900
1997/8/19,SPY,92.218697,92.906197,91.531197,92.843697,64.230713,3802800
1997/8/20,SPY,92.9375,94.3125,92.609299,94.25,65.203613,3564600
1997/8/21,SPY,94.125,94.25,92.093697,92.593697,64.057732,5392600
1997/8/22,SPY,91,92.734299,90.5625,92.5625,64.036186,8087800
1997/8/25,SPY,92.781197,93.406197,91.843697,92.218697,63.798325,3888000
1997/8/26,SPY,92,92.5625,90.703102,90.859299,62.857864,4290000
1997/8/27,SPY,91,91.968697,90.406197,91.406197,63.23624,5484300
1997/8/28,SPY,91.1875,91.9375,90,90.015602,62.27417,4287900
1997/8/29,SPY,90.125,91.109299,89.718697,90.375,62.522789,2652300
1997/9/2,SPY,90.6875,93.359299,90.593697,93.3125,64.555038,7294000
1997/9/3,SPY,93.296799,94,92.75,92.8125,64.209152,2812500
1997/9/4,SPY,93.0625,93.718697,92.75,93.406197,64.61985,2473700
1997/9/5,SPY,93.968697,94.4375,92.593697,93.140602,64.436096,3663300
1997/9/8,SPY,93.718697,94,93.3125,93.546799,64.717133,803500
1997/9/9,SPY,93.218697,94.281197,92.906197,93.593697,64.749588,1885200
1997/9/10,SPY,93.125,93.5,91.656197,91.656197,63.40918,3623700
1997/9/11,SPY,91.781197,91.906197,90.25,91.1875,63.084888,7055900
1997/9/12,SPY,92,92.968697,90.9375,92.656197,64.100998,6708000
1997/9/15,SPY,92.656197,93.3125,92.1875,92.5,63.992939,2060500
1997/9/16,SPY,93.3125,95.281197,93.031197,94.8125,65.592758,6979000
1997/9/17,SPY,95.375,95.5,94.5,94.8125,65.592758,2220000
1997/9/18,SPY,95,96.375,94.968697,95.218697,65.873756,5045400
1997/9/19,SPY,94.656197,95.359299,94.406197,95.031197,65.985222,1566400
1997/9/22,SPY,95.5,96.203102,95.218697,95.5625,66.354118,3259000
1997/9/23,SPY,95.5625,95.703102,94.75,95.125,66.050339,1872800
1997/9/24,SPY,95.375,96.109299,94.281197,94.343697,65.507843,2793100
1997/9/25,SPY,94.25,94.75,93.625,93.6875,65.052208,6327800
1997/9/26,SPY,94.4375,94.8125,94.1875,94.468697,65.594643,3995800
1997/9/29,SPY,94.5,95.5625,94.156197,95.375,66.223961,2065000
1997/9/30,SPY,95,95.6875,94.375,94.375,65.529587,4137600
1997/10/1,SPY,95.25,95.8125,94.781197,95.625,66.397522,3567500
1997/10/2,SPY,95.531197,96.1875,95.3125,96.156197,66.76635,2577500
1997/10/3,SPY,97.468697,97.75,95.343697,96.640602,67.102692,6499900
1997/10/6,SPY,97.3125,97.609299,96.906197,97.281197,67.547478,2272100
1997/10/7,SPY,97.531197,98.5,97.203102,98.1875,68.176811,1832800
1997/10/8,SPY,98.359299,98.375,96.734299,97.5,67.699432,4439400
1997/10/9,SPY,96.781197,97.609299,96.218697,97.156197,67.460693,3607600
1997/10/10,SPY,96.3125,96.984299,96.25,96.875,67.265457,2858100
1997/10/13,SPY,97.343697,97.546799,96.718697,96.968697,67.330528,1760300
1997/10/14,SPY,97.468697,97.5,96.1875,97,67.352249,2235700
1997/10/15,SPY,96.3125,97.0625,96.281197,96.781197,67.200317,2601700
1997/10/16,SPY,97.3125,97.5,95,95.25,66.137154,9488100
1997/10/17,SPY,95.015602,95.375,93,94.281197,65.464432,8151300
1997/10/20,SPY,94.843697,95.75,94.156197,95.625,66.397522,3636400
1997/10/21,SPY,96.218697,97.5,96.031197,97.484299,67.688522,5225400
1997/10/22,SPY,97.343697,97.390602,96.531197,96.843697,67.243744,4485200
1997/10/23,SPY,94.9375,95.75,94.281197,94.9375,65.920128,8054100
1997/10/24,SPY,96.156197,96.156197,93.671799,94,65.269203,6778700
1997/10/27,SPY,93.015602,93.9375,86.843697,87.1875,60.538906,10840700
1997/10/28,SPY,84.375,92.875,84.375,92.218697,64.03231,19548000
1997/10/29,SPY,92.5,93.75,91.281197,91.968697,63.858753,10134400
1997/10/30,SPY,90.625,92.5625,89.75,89.9375,62.448402,9772900
1997/10/31,SPY,91.8125,92.5,90.4375,92.0625,63.923889,7072700
1997/11/3,SPY,93.1875,94.375,92.875,94,65.269203,5548500
1997/11/4,SPY,93.875,94.4375,93.281197,94,65.269203,3455700
1997/11/5,SPY,94.1875,95.281197,93.843697,94.3125,65.48616,4774900
1997/11/6,SPY,94.031197,94.343697,93.5,93.953102,65.236633,3679800
1997/11/7,SPY,92.375,93.25,91.4375,92.9375,64.531433,10606800
1997/11/10,SPY,93.625,93.843697,92,92.375,64.140884,4347900
1997/11/11,SPY,92.6875,93.0625,92.031197,92.406197,64.162537,3212400
1997/11/12,SPY,91.625,92.718697,90.375,90.5,62.838978,6775300
1997/11/13,SPY,91.468697,92.156197,90.093697,91.8125,63.750278,8589600
1997/11/14,SPY,92.3125,93.390602,91.609299,93.0625,64.618233,5827900
1997/11/17,SPY,94.375,95.3125,94.031197,94.781197,65.811615,5149900
1997/11/18,SPY,94.8125,95.093697,93.890602,94.1875,65.399353,3433600
1997/11/19,SPY,93.6875,95.0625,92.75,94.656197,65.724831,4387900
1997/11/20,SPY,95.3125,96.531197,95.281197,96.093697,66.722992,4822700
1997/11/21,SPY,96.625,96.8125,95.656197,96.75,67.178642,5436500
1997/11/24,SPY,96,96.343697,94.625,95,65.963524,4337200
1997/11/25,SPY,95.625,95.8125,94.656197,95.25,66.137154,4525000
1997/11/26,SPY,95.875,95.984299,95.3125,95.531197,66.332397,2681100
1997/11/28,SPY,95.75,96.25,95.593697,95.625,66.397522,1564700
1997/12/1,SPY,96.218697,98.093697,96.031197,98.093697,68.111656,4850900
1997/12/2,SPY,97.6875,97.984299,97.25,97.5,67.699432,1974900
1997/12/3,SPY,97.625,98.531197,96.875,97.781197,67.894661,3302500
1997/12/4,SPY,98.5,98.718697,97.375,97.6875,67.829636,2872500
1997/12/5,SPY,97.375,99,97.125,98.9375,68.697586,3458800
1997/12/8,SPY,98.968697,99,98.25,98.656197,68.502251,2289200
1997/12/9,SPY,98.218697,98.593697,97.625,98.0625,68.090019,1703000
1997/12/10,SPY,97.5625,97.843697,96.468697,97.218697,67.50412,3558400
1997/12/11,SPY,96.3125,96.593697,95.3125,95.5625,66.354118,5072800
1997/12/12,SPY,96.4375,96.5,94.906197,95.75,66.484306,4478400
1997/12/15,SPY,96.25,97.109299,95.875,96.718697,67.156944,4674700
1997/12/16,SPY,97.218697,97.8125,96.875,97.3125,67.569244,2885800
1997/12/17,SPY,97.843697,97.875,96.703102,96.8125,67.222076,2236300
1997/12/18,SPY,96.9375,96.9375,95.218697,95.875,66.571121,4658300
1997/12/19,SPY,94.531197,95.875,92.375,94.781197,66.073479,8556000
1997/12/22,SPY,95.4375,95.906197,94.5625,95.390602,66.498367,5136800
1997/12/23,SPY,95.4375,95.625,93.531197,93.6875,65.311089,4436500
1997/12/24,SPY,94.4375,94.4375,93.25,93.406197,65.114952,2019200
1997/12/26,SPY,94.125,94.125,93.406197,93.781197,65.376419,941800
1997/12/29,SPY,94.593697,95.718697,94.4375,95.625,66.661705,2080000
1997/12/30,SPY,95.9375,97.25,95.843697,97.125,67.70739,3616000
1997/12/31,SPY,96.875,97.625,96.6875,97.0625,67.663826,4359500
1998/1/2,SPY,97.3125,97.656197,96.531197,97.5625,68.012405,2360900
1998/1/5,SPY,97.843697,98.4375,96.781197,97.781197,68.164879,4191800
1998/1/6,SPY,97.25,97.281197,96.1875,96.218697,67.075615,3154900
1998/1/7,SPY,96.093697,96.718697,95.218697,96.468697,67.249931,4424200
1998/1/8,SPY,96.3125,96.3125,95.375,95.625,66.661705,3831000
1998/1/9,SPY,95.25,95.5,91.906197,92.3125,64.352539,10258800
1998/1/12,SPY,91.125,94.1875,90.906197,94,65.528938,12097900
1998/1/13,SPY,94.625,95.375,94.218697,95.3125,66.443893,5224900
1998/1/14,SPY,95.6875,95.968697,94.718697,95.75,66.748848,3770400
1998/1/15,SPY,95.5,95.75,94.8125,94.953102,66.193321,2875400
1998/1/16,SPY,96.25,96.6875,95.656197,96.3125,67.140991,4374800
1998/1/20,SPY,96.6875,98.015602,96.5,97.875,68.230247,5091700
1998/1/21,SPY,97.218697,97.6875,96.156197,96.9375,67.576714,4699400
1998/1/22,SPY,96.156197,96.875,95.875,96.078102,66.977577,4543400
1998/1/23,SPY,96.5,96.781197,95,95.9375,66.879585,6350300
1998/1/26,SPY,96.375,96.734299,95.406197,95.875,66.836006,4362900
1998/1/27,SPY,95.8125,97.5,95.656197,96.843697,67.511299,7044200
1998/1/28,SPY,97.406197,98.109299,97.1875,97.718697,68.121277,4268600
1998/1/29,SPY,97.843697,99.5625,97.5625,98.25,68.491676,8007700
1998/1/30,SPY,98.781197,98.968697,98,98.3125,68.535271,3649100
1998/2/2,SPY,99.906197,100.5,99.75,99.9375,69.668053,5756300
1998/2/3,SPY,100,100.8125,99.718697,100.6875,70.190842,2759600
1998/2/4,SPY,100.281197,101.156197,99.9375,100.5625,70.103775,3374000
1998/2/5,SPY,101.3125,101.593697,100.031197,100.5,70.060158,5076200
1998/2/6,SPY,101,101.625,100.6875,101.625,70.844406,5701200
1998/2/9,SPY,101.718697,101.75,100.718697,101.281197,70.604759,2322200
1998/2/10,SPY,101.4375,102.468697,101.1875,102.25,71.280128,3660400
1998/2/11,SPY,102.093697,102.343697,101.703102,102.156197,71.214722,4073200
1998/2/12,SPY,101.718697,102.9375,100.875,102.593697,71.519722,5024700
1998/2/13,SPY,102.1875,102.515602,101.875,102,71.105843,2101300
1998/2/17,SPY,102.8125,103.093697,102.156197,102.5,71.454422,3055500
1998/2/18,SPY,102.3125,103.484299,102.281197,103.4375,72.107948,3007400
1998/2/19,SPY,103.25,103.406197,102.75,102.890602,71.726692,3387800
1998/2/20,SPY,103.156197,103.718697,102.375,103.656197,72.260422,3707000
1998/2/23,SPY,104.25,104.25,103.343697,104.0625,72.543648,3227800
1998/2/24,SPY,103.906197,104.093697,102.9375,103.25,71.977242,3386800
1998/2/25,SPY,103.75,104.875,103.625,104.531197,72.870392,3481800
1998/2/26,SPY,104.4375,105.218697,104.1875,105.125,73.284309,3187600
1998/2/27,SPY,104.968697,105.531197,104.531197,105.125,73.284309,3442900
1998/3/2,SPY,105.25,105.75,104.625,104.906197,73.131775,4252300
1998/3/3,SPY,104.531197,105.625,104.531197,105.5,73.545738,3349200
1998/3/4,SPY,105.093697,105.406197,104.4375,104.8125,73.066498,4404100
1998/3/5,SPY,103.5,104.4375,103.156197,103.843697,72.391113,7268000
1998/3/6,SPY,104.5625,105.9375,104.4375,105.9375,73.850716,6896300
1998/3/9,SPY,105.531197,106.218697,105.25,105.5625,73.589279,3362800
1998/3/10,SPY,106.218697,106.843697,105.9375,106.5625,74.28643,5481900
1998/3/11,SPY,106.968697,107.3125,106.781197,107.0625,74.634964,3439600
1998/3/12,SPY,107.093697,107.593697,106.5,107.5,74.939972,3191300
1998/3/13,SPY,107.843697,108,106.875,107.093697,74.656738,2879400
1998/3/16,SPY,107.843697,108.375,107.531197,108.25,75.462799,3223600
1998/3/17,SPY,108.3125,108.5625,107.656197,108.5625,75.680672,4581900
1998/3/18,SPY,108.25,108.968697,108.031197,108.968697,75.963844,1944100
1998/3/19,SPY,108.968697,109.375,108.656197,109.25,76.159935,2554800
1998/3/20,SPY,109.5625,110.1875,108.875,109.875,76.815704,3123300
1998/3/23,SPY,109.718697,110.3125,109.406197,109.625,76.640945,4453100
1998/3/24,SPY,110.0625,110.8125,109.9375,110.5625,77.296394,3333600
1998/3/25,SPY,111.406197,111.531197,109.1875,110.156197,77.012291,4597600
1998/3/26,SPY,109.875,110.75,109.625,110.093697,76.968613,3333500
1998/3/27,SPY,110.75,110.781197,109,109.625,76.640945,2611300
1998/3/30,SPY,109.625,110.093697,108.968697,109.5625,76.597214,3108700
1998/3/31,SPY,110.156197,111.1875,109.75,109.9375,76.859413,5926500
1998/4/1,SPY,110.3125,111.078102,109.406197,110.828102,77.482025,2929000
1998/4/2,SPY,110.9375,112.25,110.75,112.031197,78.323143,3920900
1998/4/3,SPY,112.343697,112.8125,111.843697,112.593697,78.716393,3787600
1998/4/6,SPY,113.25,113.375,111.6875,111.6875,78.082855,4550500
1998/4/7,SPY,111.75,111.9375,110.156197,110.9375,77.558548,5583700
1998/4/8,SPY,111.218697,111.281197,109.75,110.3125,77.121559,4854800
1998/4/9,SPY,110.5625,111.281197,110.531197,111.1875,77.733299,4481200
1998/4/13,SPY,111.375,111.375,110,110.875,77.514809,4350200
1998/4/14,SPY,111.125,111.8125,110.906197,111.8125,78.170235,3279100
1998/4/15,SPY,111.968697,112.125,111.156197,112.125,78.388718,3867200
1998/4/16,SPY,111.3125,111.5,110.5,110.8125,77.47113,7177900
1998/4/17,SPY,110.718697,112.4375,110.4375,112.281197,78.497917,5688800
1998/4/20,SPY,112,112.5625,111.875,112.25,78.476128,3688300
1998/4/21,SPY,112.4375,113.156197,111.906197,112.781197,78.847496,4573200
1998/4/22,SPY,112.875,113.4375,112.8125,113.093697,79.065971,2386100
1998/4/23,SPY,112.625,113,111.75,112,78.301338,5062000
1998/4/24,SPY,111.75,112.468697,110.343697,110.8125,77.47113,11039700
1998/4/27,SPY,109.375,109.6875,107.625,108.718697,76.007332,14510200
1998/4/28,SPY,109.781197,109.8125,108.125,108.5625,75.898125,6511400
1998/4/29,SPY,109.031197,109.968697,108.4375,109.3125,76.422455,7703100
1998/4/30,SPY,110.5625,111.921799,110.406197,111.343697,77.842499,8684500
1998/5/1,SPY,111.75,112.593697,111.3125,112.593697,78.716393,4008800
1998/5/4,SPY,112.718697,113.3125,112.156197,112.3125,78.519821,4537200
1998/5/5,SPY,112,112.156197,111.125,111.531197,77.973602,5146400
1998/5/6,SPY,112.125,112.125,110.1875,110.218697,77.056023,5526100
1998/5/7,SPY,110.5,110.5625,109.343697,109.343697,76.444267,6940400
1998/5/8,SPY,110,111.375,110,111.125,77.689606,7951000
1998/5/11,SPY,111.5625,112.218697,110.375,110.75,77.427444,6336300
1998/5/12,SPY,110.8125,111.968697,110.343697,111.9375,78.257637,6045200
1998/5/13,SPY,112.0625,112.5625,111.593697,112.218697,78.454208,4441500
1998/5/14,SPY,111.531197,112.6875,111.343697,111.656197,78.060989,4187500
1998/5/15,SPY,112,112.218697,110.8125,111.031197,77.624039,6716100
1998/5/18,SPY,110.718697,111.593697,109.828102,110.593697,77.318192,4847200
1998/5/19,SPY,111,111.6875,110.781197,111.343697,77.842499,5918700
